Date,Mkt-RF_VM,SMB_VM,HML_VM,RMW_VM,CMA_VM,Mom_VM,Mkt-RF,SMB,HML,RMW,CMA,Mom,RF
2012-06,6.7847,1.7434,1.4899,-2.6757,1.1744,-2.4698,3.8900,0.7200,0.5500,-1.0600,0.4500,-1.1000,0.0000
2012-07,0.6041,-9.4075,-0.3194,2.3602,0.0219,5.5853,0.7900,-2.7600,-0.0600,1.0400,0.0100,3.0000,0.0000
2012-08,4.4317,1.0126,3.5624,-4.8838,-1.3441,-5.1051,2.5400,0.5000,1.2300,-1.5000,-0.8600,-2.3500,0.0100
2012-09,9.6005,0.7353,11.9314,-10.4321,5.7478,-3.1012,2.7300,0.4500,1.6200,-1.3000,1.5600,-1.1300,0.0100
2012-10,-4.6022,-4.6246,17.4557,-11.8638,12.2410,0.1678,-1.7600,-1.0900,3.5200,-1.4000,2.5200,0.0500,0.0100
2012-11,2.4116,2.0729,-2.5594,1.3035,1.8808,2.5316,0.7800,0.6000,-0.8600,0.3800,0.8100,0.5300,0.0100
2012-12,1.7068,6.7378,15.3844,-8.1153,3.5178,-16.7140,1.1800,1.5000,3.4800,-1.7200,0.8000,-2.9300,0.0100
2013-01,15.8896,0.9437,5.1739,-9.4071,4.4011,-12.7896,5.5700,0.2900,1.0100,-2.0100,1.5200,-1.8200,0.0000
2013-02,3.8787,-1.1288,1.6254,-2.9330,3.2803,10.6380,1.2800,-0.3000,0.2100,-0.5900,0.6100,1.2300,0.0000
2013-03,8.7239,8.6593,-1.4991,1.1990,6.1386,40.1334,4.0400,0.8300,-0.2200,0.2700,1.4100,1.9200,0.0000
2013-04,8.7859,-19.1838,3.8977,2.8829,3.4497,1.2012,1.5600,-2.3700,0.4400,0.3900,0.4300,0.2200,0.0000
2013-05,4.2202,3.1859,12.0938,-6.5441,-3.6563,-8.1294,2.8000,1.7000,2.6700,-2.0000,-0.9500,-2.0100,0.0000
2013-06,-3.0073,2.6464,-0.2994,-0.8568,-0.2757,2.7385,-1.2000,1.3100,-0.0500,-0.2800,-0.0600,0.4300,0.0000
2013-07,7.2547,7.5469,2.9597,-4.2983,3.0048,8.5797,5.6500,1.8100,0.5800,-1.3500,0.5700,1.7400,0.0000
2013-08,-13.5020,1.4422,-11.4014,1.7900,-13.2213,0.3924,-2.7100,0.3200,-2.7300,0.7100,-2.1700,0.0400,0.0000
2013-09,9.6229,5.7320,-8.4413,-1.8159,-9.3195,14.8375,3.7700,2.8900,-1.1800,-0.5400,-1.3200,3.0200,0.0000
2013-10,19.5039,-7.9608,6.7440,10.8564,5.6432,0.1359,4.1700,-1.5600,1.2200,2.7500,0.8900,0.0200,0.0000
2013-11,5.6473,4.6016,1.3384,0.5608,0.1965,1.5040,3.1100,1.3100,0.1900,0.2600,0.0600,0.3900,0.0000
2013-12,10.4613,-0.9635,0.0000,-2.0494,0.4954,0.0522,2.8100,-0.4400,0.0000,-0.5800,0.0800,0.0200,0.0000
2014-01,-12.9475,1.7148,-22.7967,-23.4228,-7.0729,14.6167,-3.3200,0.9300,-1.9900,-3.9100,-1.5400,1.6100,0.0000
2014-02,9.0084,1.3401,-1.7225,-0.4066,-1.5132,7.4690,4.6600,0.3600,-0.3500,-0.2500,-0.5400,2.1300,0.0000
2014-03,0.8735,-3.9661,24.3862,9.6761,10.4156,-25.5441,0.4300,-1.8600,4.9000,2.0200,1.9200,-3.2700,0.0000
2014-04,-0.5143,-6.0945,3.2419,6.0747,2.8810,-15.2393,-0.1800,-4.1800,1.2200,3.4000,0.9300,-3.8200,0.0000
2014-05,3.4305,-2.7496,-0.2598,-0.0900,-1.9544,1.1351,2.0500,-1.8500,-0.1000,-0.0900,-0.9600,0.8900,0.0000
2014-06,10.7138,2.9878,-3.0340,-3.9007,-8.6096,4.5907,2.6000,3.0500,-0.7100,-1.8300,-1.9100,0.6500,0.0000
2014-07,-17.2503,-8.4226,-0.7835,4.8629,5.2943,-3.2481,-2.0300,-4.1800,-0.0800,0.9300,0.5100,-0.1700,0.0000
2014-08,11.3934,0.6580,-1.8102,-1.2038,-2.5636,8.8571,4.2400,0.4100,-0.5700,-0.6400,-0.6900,0.8300,0.0000
2014-09,-10.0417,-10.2612,-13.0593,7.3129,-3.1896,6.6153,-1.9600,-3.5900,-1.4700,1.2000,-0.5900,0.6000,0.0000
2014-10,9.0412,7.8790,-9.5400,-1.7041,0.5505,-2.8962,2.5100,4.0500,-1.6300,-0.3900,0.2100,-0.2100,0.0000
2014-11,2.3603,-1.3291,-9.7693,3.4799,0.4985,2.4704,2.5600,-2.0500,-3.1300,1.5700,0.1400,0.6900,0.0000
2014-12,-0.8181,3.9354,6.9480,-4.3611,3.4480,3.5489,-0.0500,2.5300,2.1200,-1.2100,0.9000,1.0300,0.0000
2015-01,-4.2037,-0.6989,-12.8055,2.9737,-4.0656,11.6750,-3.1000,-0.5900,-3.4500,1.5800,-1.6400,3.7400,0.0000
2015-02,7.4770,1.0154,-5.3464,-2.8001,-4.1326,-4.6837,6.1300,0.6100,-1.7900,-1.1000,-1.7500,-3.1000,0.0000
2015-03,-3.7597,18.6605,-1.1312,0.2910,-2.3216,5.1271,-1.1100,3.0500,-0.3800,0.0700,-0.6200,2.7000,0.0000
2015-04,1.0563,-6.1136,4.4625,0.2104,-2.4322,-20.8256,0.5900,-2.9900,1.8000,0.0500,-0.6200,-7.2700,0.0000
2015-05,6.2131,2.1632,-3.1275,-3.6154,-2.5619,8.1280,1.3700,0.9500,-1.1100,-1.7600,-0.8300,5.6800,0.0000
2015-06,-5.3262,13.0666,-8.2644,2.7757,-9.2570,11.1760,-1.5200,2.9400,-0.8200,0.3500,-1.5400,3.0100,0.0000
2015-07,4.1066,-14.5711,-27.2224,1.5501,-9.7950,62.0998,1.5700,-4.1700,-4.1600,0.3100,-2.4400,9.9700,0.0000
2015-08,-14.3595,0.8296,9.3363,1.6199,2.5843,-2.9381,-6.0200,0.3700,2.7500,0.6600,1.2900,-2.1600,0.0000
2015-09,-1.5514,-2.7205,0.7476,4.7665,-0.7680,4.3180,-3.0600,-2.6300,0.5500,1.8000,-0.5900,5.2400,0.0000
2015-10,5.4734,-2.6456,-0.4332,2.0158,0.6376,-4.2856,7.7500,-1.9000,-0.4700,0.9500,0.6100,-3.1900,0.0000
2015-11,0.9084,4.5078,-0.4984,-3.8876,-1.2834,1.3345,0.5700,3.5800,-0.4300,-2.6500,-1.0600,2.2900,0.0000
2015-12,-5.4753,-5.7976,-11.9103,0.8307,0.4312,5.1435,-2.1500,-2.8000,-2.5700,0.3400,0.1200,3.3400,0.0100
2016-01,-5.8480,-6.7546,4.9775,7.4169,6.1725,1.7153,-5.7400,-3.4000,2.0800,2.7800,3.0500,1.6000,0.0100
2016-02,-0.0374,0.7997,-0.7314,5.8924,1.6259,-3.1905,-0.0600,0.7300,-0.6100,3.3100,1.9400,-4.3500,0.0200
2016-03,6.9732,1.6489,1.5154,0.5341,0.0080,-2.9227,6.9500,0.7500,1.2200,0.6800,0.0100,-5.0400,0.0200
2016-04,1.8085,0.5941,6.8501,-4.4410,3.6238,-2.4904,0.9200,0.7700,3.2200,-2.8500,1.7700,-5.9800,0.0100
2016-05,5.5314,-0.6472,-2.3355,-2.8069,-3.1948,1.9989,1.7800,-0.1800,-1.6200,-1.1000,-2.5400,1.4700,0.0100
2016-06,-0.0786,1.3679,-3.0257,2.0484,5.8497,5.8242,-0.0300,0.6000,-1.4900,1.4500,1.9000,4.2000,0.0200
2016-07,3.4913,5.6227,-3.2031,1.9818,-2.8562,-2.8633,3.9400,2.4500,-1.2400,1.3100,-1.1600,-3.3100,0.0200
2016-08,2.4784,2.5859,7.7084,-4.3902,-0.5774,-6.3949,0.4900,1.1700,3.1700,-1.8500,-0.3600,-3.4100,0.0200
2016-09,2.2972,6.9000,-3.3844,-4.1062,0.0623,0.6487,0.2700,2.0800,-1.1900,-2.1800,0.0300,0.2600,0.0200
2016-10,-3.2665,-16.8904,10.7375,1.5500,0.2684,4.4942,-2.0100,-4.3900,4.1100,0.9900,0.2500,0.5100,0.0200
2016-11,32.9027,14.6110,27.8594,-0.4651,8.8526,-25.7093,4.8600,5.6000,8.2900,-0.2400,3.7100,-4.7700,0.0100
2016-12,4.6413,0.0907,3.1879,0.9637,-0.2103,-0.4189,1.8100,0.1400,3.4700,1.2400,-0.3200,-0.2700,0.0300
2017-01,9.4934,-1.7165,-5.5133,-1.5738,-5.7131,-6.9555,1.9400,-1.1600,-2.7600,-0.5100,-1.0600,-0.9300,0.0400
2017-02,22.8447,-3.0702,-3.2749,1.2814,-6.0711,-5.2792,3.5500,-2.1500,-1.5000,0.4500,-1.8000,-1.5100,0.0400
2017-03,1.6958,2.3157,-13.3584,1.9324,-3.9243,-6.7112,0.1700,1.1300,-3.3300,0.6300,-0.9500,-0.9700,0.0300
2017-04,4.3494,1.1923,-4.2382,3.4740,-3.2150,1.2739,1.0800,0.6600,-2.0500,1.7900,-1.6000,0.4800,0.0500
2017-05,6.3551,-4.3152,-13.6674,4.7925,-3.2550,10.3782,1.0700,-2.5200,-3.8200,0.9900,-1.6600,1.5000,0.0600
2017-06,3.7913,8.5746,5.1051,-5.1132,0.0505,-0.3792,0.7900,2.2100,1.5000,-2.2600,0.0400,-0.1000,0.0600
2017-07,9.7841,-2.8074,-0.1805,-1.8632,-0.1462,3.5049,1.8800,-1.4500,-0.2300,-0.7500,-0.1500,1.6300,0.0700
2017-08,1.8505,-6.0891,-5.2219,0.9878,-3.9345,10.2065,0.1800,-1.6700,-2.1300,0.2000,-2.3800,3.3100,0.0900
2017-09,8.5465,10.8343,11.6407,-4.7152,5.4830,-6.5380,2.4900,4.4500,3.1500,-1.5400,1.6300,-1.3500,0.0900
2017-10,21.0608,-6.0788,0.3841,2.8880,-8.0988,14.2534,2.2600,-1.9300,0.1300,0.9200,-3.1400,4.2100,0.0900
2017-11,33.2333,-1.9214,-0.4189,14.7381,-0.1684,-6.0864,3.1200,-0.6000,-0.0900,3.1900,-0.1000,-0.9400,0.0800
2017-12,7.4059,-2.5103,0.1151,0.9552,3.8403,-2.6562,1.0600,-1.3200,0.0500,0.7300,1.7900,-1.5500,0.0900
2018-01,56.1732,-7.7648,-4.4411,-1.5807,-2.4786,10.2625,5.5800,-3.1600,-1.3200,-0.7500,-1.0500,4.0800,0.1100
2018-02,-13.0857,0.4485,-7.9319,1.1370,-8.4064,20.9443,-3.6400,0.2700,-1.1000,0.5300,-2.3600,3.6800,0.1100
2018-03,-1.2768,10.1098,-1.1626,-1.0278,0.2407,-6.1600,-2.3500,4.0500,-0.2100,-0.4100,0.0800,-1.2000,0.1200
2018-04,0.2333,1.7571,2.6544,-3.1314,1.9741,0.7796,0.2700,1.0900,0.5300,-2.4200,1.2400,0.4500,0.1400
2018-05,3.1296,22.6936,-7.0026,-2.2098,-4.7368,11.2399,2.6600,5.2400,-3.1400,-1.9800,-1.4900,3.9100,0.1400
2018-06,1.5909,1.4857,-6.9921,1.2082,0.3419,-15.3949,0.4900,1.1100,-2.3300,0.8300,0.2000,-2.2600,0.1400
2018-07,13.0750,-4.7430,1.3893,2.0070,0.4827,-5.1044,3.2000,-2.2300,0.4900,1.5300,0.3100,-1.4300,0.1600
2018-08,14.5777,1.2823,-4.2582,-1.1332,-3.5711,14.1566,3.4500,1.1400,-3.9100,-0.2900,-2.5700,5.3000,0.1600
2018-09,0.3249,-5.9572,-7.7404,1.6410,2.9076,-0.2547,0.0600,-2.2900,-1.6200,0.6500,1.3600,-0.0800,0.1500
2018-10,-82.7569,-22.6616,7.9038,3.4368,6.6237,-4.1295,-7.6500,-4.7000,3.3800,1.0300,3.6000,-2.0600,0.1900
2018-11,0.9842,-0.5549,0.2380,-0.8657,0.1881,-1.8566,1.7100,-0.7300,0.3600,-0.6100,0.4000,-1.4000,0.1800
2018-12,-8.6560,-2.6382,-1.7005,-0.0327,0.1479,4.3931,-9.5500,-2.3100,-1.9200,-0.0300,0.2400,1.7600,0.1900
2019-01,3.3221,4.2216,-0.4351,-1.4919,-1.5492,-36.8202,8.3700,2.7600,-0.3900,-0.7300,-1.6500,-8.6200,0.2100
2019-02,3.0261,5.9598,-3.4303,0.4883,-1.7571,0.6901,3.4200,2.0500,-2.6600,0.1600,-1.5400,0.5000,0.1800
2019-03,5.4279,-15.1478,-10.6707,1.3375,-2.7142,13.0715,1.1000,-3.0300,-4.1400,0.8800,-0.9000,2.2400,0.1900
2019-04,8.6505,-3.0551,4.4695,3.6965,-8.6800,-14.6487,3.9700,-1.7400,2.1300,1.6100,-2.1800,-2.9100,0.2100
2019-05,-44.7460,-2.5940,-5.4015,-0.6448,4.6073,16.4983,-6.9200,-1.2600,-2.4500,-0.4800,1.7600,7.5500,0.2100
2019-06,9.3264,0.2327,-1.9120,1.8481,-1.2495,-4.6799,6.9900,0.1100,-0.6400,0.4500,-0.5500,-2.2400,0.1800
2019-07,2.8801,-2.5289,0.6719,-0.3002,0.4464,3.5840,1.2300,-1.9600,0.5000,-0.1300,0.3700,2.9200,0.1900
2019-08,-11.3100,-4.2038,-8.1253,0.9504,-1.9127,12.8529,-2.5500,-2.3900,-4.7700,0.5300,-0.6200,7.5100,0.1600
2019-09,0.8671,-2.8534,10.9908,4.8882,15.2552,-7.9621,1.4100,-0.9700,6.7600,1.8200,3.3800,-6.7400,0.1800
2019-10,7.9309,0.3100,-1.5891,0.8602,-2.2778,0.0639,2.0700,0.2700,-1.9200,0.4300,-1.0300,0.1300,0.1500
2019-11,6.8475,1.9206,-4.3130,-5.2123,-2.9948,-4.4178,3.8700,0.7200,-2.0000,-1.6400,-1.1400,-2.6300,0.1200
2019-12,21.6688,2.2645,3.3760,0.1261,9.2285,-2.4830,2.7700,0.7600,1.7300,0.0500,1.1900,-2.2200,0.1400
2020-01,-0.6144,-15.6945,-19.1882,-4.5542,-8.7715,29.6418,-0.1100,-3.1000,-6.2200,-1.1900,-2.1900,6.0200,0.1300
2020-02,-20.4566,2.7966,-11.1165,-5.0247,-9.9223,-0.7930,-8.1500,1.0800,-3.8200,-1.4300,-2.5300,-0.2800,0.1200
2020-03,-7.9971,-17.0268,-18.0189,-2.6962,2.2096,19.3370,-13.3700,-4.6900,-13.8300,-1.6100,1.1900,8.2100,0.1200
2020-04,0.5289,0.3357,-0.1857,1.5016,-0.4851,-3.3979,13.6000,2.5000,-1.3400,2.7600,-1.0200,-5.4800,0.0000
2020-05,1.0664,0.9754,-0.7497,0.4219,-3.3487,0.0311,5.5700,2.4000,-5.0000,0.9600,-3.1600,0.1600,0.0100
2020-06,1.5477,1.5907,-0.2441,0.0839,0.6211,-0.1316,2.4500,2.6700,-2.1700,0.1400,0.5500,-0.8300,0.0100
2020-07,2.2388,-2.8489,-0.2417,0.2379,1.5638,0.7697,5.8300,-2.3500,-1.4400,0.3800,0.9700,7.7100,0.0100
2020-08,11.6631,-0.1197,-0.5932,2.8083,-0.9947,0.1168,7.6200,-0.2000,-3.0200,4.2700,-1.5100,0.4600,0.0100
2020-09,-13.2577,0.0598,-0.8447,-0.9720,-1.5865,1.0474,-3.6400,0.0600,-2.7200,-1.3800,-1.9300,3.1900,0.0100
2020-10,-1.1314,3.9624,1.6881,-0.5331,-0.6402,-1.2477,-2.0800,4.3400,4.2500,-0.7700,-0.5700,-3.1400,0.0100
2020-11,9.5901,7.7549,1.0112,-2.7115,1.7120,-5.6202,12.4500,5.8100,2.0900,-2.2500,1.2800,-12.5500,0.0100
2020-12,5.1506,3.9495,-0.1985,-1.7076,-0.0308,-0.1704,4.6300,5.0100,-1.6800,-1.9700,-0.0600,-2.3700,0.0100
2021-01,-0.3008,5.2820,2.3050,-1.5641,5.3869,3.2750,-0.0700,7.1400,3.2200,-3.6500,4.9700,4.3100,0.0000
2021-02,3.7334,0.8307,2.9945,0.1734,-0.5356,-9.4596,2.8100,2.0200,7.2000,0.3300,-1.9900,-7.9000,0.0000
2021-03,4.7549,-1.1834,3.5340,3.3100,1.7109,-4.7203,3.1600,-2.3300,7.3500,6.3500,3.5200,-6.1200,0.0000
2021-04,4.2131,-0.7853,-0.1696,0.5670,-1.7368,0.2410,4.9500,-3.1900,-1.0200,2.4300,-2.7200,1.2300,0.0000
2021-05,0.7441,-0.1600,5.8614,1.1684,5.4916,0.5888,0.3000,-0.2000,7.0400,2.3400,3.0100,0.5600,0.0000
2021-06,4.5168,1.2844,-4.2224,-0.9904,-0.9445,1.8046,2.7400,1.7000,-7.8600,-2.1400,-0.9300,2.0700,0.0000
2021-07,6.0936,-4.1635,-0.6771,5.8091,-0.5153,-2.8484,1.3400,-3.9300,-1.7900,5.5000,-0.5900,-2.1800,0.0000
2021-08,6.9104,-0.2717,-0.1520,-0.0920,-1.3033,2.4052,2.9400,-0.3200,-0.2300,-0.2600,-1.7200,2.6300,0.0000
2021-09,-18.0760,0.6773,3.8388,-0.6336,2.0769,3.2271,-4.4000,0.6600,5.1200,-1.9200,2.0000,1.3900,0.0000
2021-10,12.6947,-4.2163,-0.3915,0.9555,-1.2727,8.9749,6.6300,-2.2600,-0.5300,1.7100,-1.5400,3.3200,0.0000
2021-11,-3.5376,-2.0630,-0.3143,9.0484,1.3327,2.9270,-1.5800,-1.3100,-0.3700,7.1900,1.7000,0.9600,0.0000
2021-12,6.5531,-1.3703,1.7756,2.3324,2.1240,-6.3838,3.2300,-1.6300,3.2500,4.8800,4.2900,-2.3900,0.0100
2022-01,-5.8647,-4.1597,4.8765,0.1587,5.7419,-2.7977,-6.1600,-5.9300,12.8600,0.7700,7.7300,-2.4200,0.0000
2022-02,-1.8378,1.2659,0.6679,-0.6493,0.8716,3.6174,-2.2800,2.1600,3.0600,-2.0300,3.0300,1.6600,0.0000
2022-03,2.0980,-1.6791,-0.6154,-0.4414,0.9942,2.1477,3.0800,-1.5500,-1.9000,-1.5000,3.2100,2.9400,0.0000
2022-04,-4.7981,-1.0981,1.5970,1.0202,1.0539,3.6558,-9.4100,-1.3500,6.1800,3.4100,5.9200,5.0000,0.0000
2022-05,-0.1811,-2.3660,3.8029,0.8867,1.3842,2.2086,-0.3400,-1.8400,8.4400,1.5500,3.9500,2.5400,0.0300
2022-06,-2.6832,1.8188,-1.8243,0.2812,-1.2806,0.6550,-8.4000,2.0700,-6.0000,1.7600,-4.5800,1.0900,0.0600
2022-07,3.4194,3.9812,-1.1795,0.3083,-1.3912,-1.3184,9.5700,2.8400,-4.1500,0.7700,-6.8500,-4.3600,0.0800
2022-08,-2.9688,1.0809,0.0733,-1.5837,0.2436,0.6175,-3.7700,1.4100,0.1800,-4.7800,1.3200,1.8500,0.1900
2022-09,-7.3153,-0.5795,0.0146,-0.3077,-0.2869,1.4624,-9.3400,-0.7600,0.0300,-1.3700,-0.7700,3.6700,0.1900
2022-10,4.2632,0.0142,9.0333,1.4433,3.4121,3.6822,7.8500,0.0100,7.9700,3.2700,6.4300,3.9000,0.2300
2022-11,1.9823,-4.7079,1.1140,2.5476,1.0043,-1.1171,4.6500,-3.5700,1.4800,6.3000,3.1500,-1.7000,0.2900
2022-12,-2.6759,-0.8719,0.6673,0.1057,0.8474,0.9881,-6.3800,-0.7600,1.3400,0.3200,4.2800,4.9100,0.3300
2023-01,6.3504,9.1488,-3.7800,-1.5764,-2.1914,-11.7800,6.6100,5.0100,-3.9400,-2.4200,-4.4300,-16.1700,0.3500
2023-02,-3.0206,1.8508,-1.0727,0.9163,-0.6526,0.3133,-2.5700,1.0500,-0.8000,0.9700,-1.5100,0.5500,0.3400
2023-03,3.6589,-5.3991,-6.7548,2.1785,-0.7707,-1.0108,2.4800,-5.4800,-9.0500,2.2700,-2.1000,-2.3500,0.3600
2023-04,0.5573,-3.5163,-0.0525,1.8650,1.3531,2.1904,0.6200,-3.3700,-0.1200,2.4200,2.8500,1.7600,0.3500
2023-05,0.8747,2.0643,-13.2950,-1.6210,-6.3366,-1.2798,0.3400,1.6000,-7.7900,-1.7800,-7.0800,-0.8800,0.3600
2023-06,12.5970,2.2260,-0.1171,1.0888,-0.9287,-2.8793,6.4600,1.4900,-0.1300,2.3200,-1.5400,-2.6900,0.4000
2023-07,7.4754,1.3967,2.5115,-0.7793,0.3653,-6.5571,3.2100,2.0500,4.0600,-0.5900,0.6600,-4.0600,0.4500
2023-08,-9.8553,-3.8851,-1.2256,3.0294,-2.2352,6.1985,-2.3600,-3.1400,-1.1500,3.3500,-2.4100,3.7800,0.4500
2023-09,-10.4828,-7.9545,2.8586,2.6601,-1.1202,1.0830,-5.2300,-2.5100,1.4900,1.8700,-0.7700,0.3300,0.4300
2023-10,-8.3422,-7.1922,0.5763,4.2152,-1.9511,5.4008,-3.1500,-3.8600,0.2000,2.4100,-0.6900,1.6700,0.4700
2023-11,13.4929,-0.1388,2.7295,-1.9433,-1.4827,4.6823,8.8800,-0.1000,1.6700,-3.7300,-1.0800,2.5600,0.4400
2023-12,9.1725,3.1345,7.0538,-2.0146,2.9128,-5.5616,4.8500,6.3000,4.8900,-2.9700,1.2900,-5.5300,0.4300
2024-01,2.1569,-3.0157,-2.8046,0.8609,-1.8329,6.9368,0.7300,-5.0700,-2.3800,0.6700,-0.9700,5.4200,0.4700
2024-02,12.8595,-0.1637,-5.9090,-1.9482,-5.0920,7.9649,5.0700,-0.2400,-3.4300,-2.0600,-2.1700,4.9000,0.4200
2024-03,5.9397,-0.9919,5.8003,0.8961,0.7335,-0.3518,2.8400,-2.5000,4.1600,1.3300,1.1400,-0.3200,0.4300
2024-04,-16.4939,-2.5676,-0.6604,1.1639,-0.4436,-0.8106,-4.6500,-2.3700,-0.4500,1.1400,-0.3100,-0.4300,0.4700
2024-05,7.2789,0.7942,-1.6628,6.3009,-2.8443,-0.1963,4.3300,0.5500,-1.3100,3.1700,-2.8500,-0.1600,0.4400
2024-06,9.4174,-5.3018,-8.0189,0.4326,-1.3045,1.7199,2.8000,-3.0000,-3.3600,0.5600,-1.8000,0.8500,0.4100
2024-07,9.3138,8.5473,8.3620,0.2794,0.3202,-5.8396,1.2200,6.8100,5.6200,0.2600,0.2800,-2.3500,0.4500
2024-08,2.5486,-1.1546,-0.6160,0.6933,0.5115,6.2504,1.6000,-3.4900,-1.1000,0.7600,0.8200,4.8100,0.4800
2024-09,1.3731,-0.0844,-3.6110,0.1863,-0.1730,-1.2583,1.7200,-0.1300,-2.7600,0.2000,-0.2900,-0.6200,0.4000
2024-10,-1.7671,-1.1046,1.0942,-2.2901,1.4533,7.8573,-1.0000,-0.9900,0.8600,-1.4800,0.9800,3.0000,0.3900
2024-11,16.7910,6.1640,0.1966,-2.8482,-3.0961,3.1545,6.4900,4.4600,0.1500,-2.3100,-2.0500,1.0000,0.4000
2024-12,-5.7006,-1.7436,-1.2774,2.1280,-1.0867,-0.6087,-3.1700,-2.7100,-3.0000,1.8900,-1.2100,-0.3000,0.3700
2025-01,4.2406,-2.3214,2.8466,-1.1881,-3.4343,1.1702,2.8000,-1.9700,1.6300,-2.3500,-3.2400,0.9600,0.3700
2025-02,-4.3045,-11.8867,3.3609,0.7421,1.8283,-0.7210,-2.4400,-5.7900,4.9100,1.0800,3.0600,-0.8100,0.3300
2025-03,-12.6759,-3.5833,3.2183,1.1297,-0.4402,-5.1850,-6.3900,-2.7600,2.9000,2.1100,-0.4700,-2.8400,0.3400
2025-04,-0.5931,-0.6506,-2.9496,-1.0393,-2.7626,4.0001,-0.8400,-0.5900,-3.4000,-2.8500,-2.6700,4.9700,0.3500
2025-05,0.8524,0.5657,-2.0315,0.7919,4.8037,2.2882,6.0600,0.7000,-2.8800,1.2900,2.5100,2.2100,0.3800
2025-06,5.3634,1.2697,-4.0461,-2.8944,1.9757,-2.6890,4.8600,0.8300,-1.6100,-3.2000,1.4400,-2.6400,0.3400
2025-07,6.1978,0.4183,-5.1808,-0.3756,-3.6447,-2.0389,1.9800,0.2700,-1.2700,-0.3100,-2.0700,-0.9700,0.3400
2025-08,12.0596,3.1551,4.3140,-0.8140,1.2194,-2.0484,1.8400,3.8700,4.4200,-0.6800,2.0800,-3.5400,0.3800
2025-09,7.3032,-1.2685,-1.4976,-2.1281,-1.9026,4.6057,3.3900,-1.8500,-1.0500,-2.0600,-2.2200,4.6300,0.3300
2025-10,11.7680,-0.6039,-5.3763,-4.4788,-6.1643,0.4866,1.9600,-0.5500,-3.1000,-5.2100,-4.0300,0.2700,0.3700
2025-11,-0.2050,0.4744,4.4182,0.5106,0.3780,-2.5377,-0.1300,0.3800,3.7600,1.4200,0.6800,-1.8000,0.3000
2025-12,-0.5468,-0.9508,3.4054,0.2202,0.1623,-2.3443,-0.3600,-1.0600,2.4200,0.4000,0.3700,-2.4000,0.3400
2026-01,4.2016,3.7131,5.1323,1.2850,1.8506,7.7151,1.0200,2.2100,3.7000,1.8300,1.8100,4.9500,0.3000
